LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,key_resp_6.keys,key_resp_7.keys,key_resp_4.keys,key_resp_5.keys,key_resp_2.keys,key_resp_3.keys,key_resp_2.rt,key_resp_2.duration,key_resp_3.rt,key_resp_3.duration,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,key_resp_6.started,trial_5.stopped,loop_12.key_resp_6.keys,trial_6.started,image_11.started,image_12.started,polygon_7.started,key_resp_7.started,trial_6.stopped,loop_12.key_resp_7.keys,image_11.stopped,image_12.stopped,polygon_7.stopped,key_resp_7.stopped,image_9.stopped,polygon_6.stopped,image_10.stopped,key_resp_6.stopped,_intertrial_interval_.started,polygon_5.started,polygon_5.stopped,_intertrial_interval_.stopped,loop_10.key_resp_6.keys,loop_10.key_resp_7.keys,trial_3.started,image_5.started,image_6.started,polygon_3.started,key_resp_4.started,trial_3.stopped,loop_5.key_resp_4.keys,trial_4.started,image_7.started,image_8.started,polygon_4.started,key_resp_5.started,image_7.stopped,image_8.stopped,polygon_4.stopped,key_resp_5.stopped,trial_4.stopped,loop_5.key_resp_5.keys,image_5.stopped,image_6.stopped,polygon_3.stopped,key_resp_4.stopped,trial.started,image.started,image_2.started,polygon.started,key_resp_2.started,text.started,trial.stopped,loop_2.key_resp_2.keys,trial_2.started,trial_2.stopped,loop_2.key_resp_3.keys,image_3.started,image_4.started,polygon_2.started,key_resp_3.started,image.stopped,image_2.stopped,polygon.stopped,key_resp_2.stopped,text.stopped,image_3.stopped,image_4.stopped,polygon_2.stopped,key_resp_3.stopped,loop_2.key_resp_2.rt,loop_2.key_resp_2.duration,loop_2.key_resp_3.rt,loop_2.key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_12,22,22,0,2.2,-2.2,-2.2,2.2,3.29999999999998,-3.29999999999998,3.29999999999998,-3.29999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,13.233785499993246,,,,13.220117399992887,13.233785499993246,13.233785499993246,13.233785499993246,13.233785499993246,13.519813199993223,None,13.520087399985641,13.533799899974838,13.533799899974838,13.533799899974838,13.533799899974838,13.81983909997507,None,13.833940299984533,13.833940299984533,13.833940299984533,13.833940299984533,13.533799899974838,13.533799899974838,13.533799899974838,13.533799899974838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_12,23,23,0,2.2,-2.2,-2.2,2.2,3.39999999999998,-3.39999999999998,3.39999999999998,-3.39999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,13.833940299984533,,,,13.820205299998634,13.833940299984533,13.833940299984533,13.833940299984533,13.833940299984533,14.11960849998286,None,14.119881999999052,14.133849199977703,14.133849199977703,14.133849199977703,14.133849199977703,14.41974789998494,None,14.433918700000504,14.433918700000504,14.433918700000504,14.433918700000504,14.133849199977703,14.133849199977703,14.133849199977703,14.133849199977703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_12,24,24,0,2.2,-2.2,-2.2,2.2,3.49999999999998,-3.49999999999998,3.49999999999998,-3.49999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,14.433918700000504,,,,14.420130399987102,14.433918700000504,14.433918700000504,14.433918700000504,14.433918700000504,14.719686899974477,None,14.719954000000143,14.73380869999528,14.73380869999528,14.73380869999528,14.73380869999528,15.019816899992293,None,15.03388289999566,15.03388289999566,15.03388289999566,15.03388289999566,14.73380869999528,14.73380869999528,14.73380869999528,14.73380869999528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_12,25,25,0,2.2,-2.2,-2.2,2.2,3.59999999999998,-3.59999999999998,3.59999999999998,-3.59999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,15.03388289999566,,,,15.020199499995215,15.03388289999566,15.03388289999566,15.03388289999566,15.03388289999566,15.31969819997903,None,15.31997389998287,15.333900199999334,15.333900199999334,15.333900199999334,15.333900199999334,15.6196898999915,None,15.633851099992171,15.633851099992171,15.633851099992171,15.633851099992171,15.333900199999334,15.333900199999334,15.333900199999334,15.333900199999334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_12,26,26,0,2.2,-2.2,-2.2,2.2,3.69999999999998,-3.69999999999998,3.69999999999998,-3.69999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,15.633851099992171,,,,15.620073699974455,15.633851099992171,15.633851099992171,15.633851099992171,15.633851099992171,15.919630799995502,None,15.919905399990967,15.933837399992626,15.933837399992626,15.933837399992626,15.933837399992626,16.219734999991488,None,16.23377179997624,16.23377179997624,16.23377179997624,16.23377179997624,15.933837399992626,15.933837399992626,15.933837399992626,15.933837399992626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_12,27,27,0,2.2,-2.2,-2.2,2.2,3.79999999999998,-3.79999999999998,3.79999999999998,-3.79999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,16.23377179997624,,,,16.22011029999703,16.23377179997624,16.23377179997624,16.23377179997624,16.23377179997624,16.51983379997546,None,16.52010049999808,16.533766299980925,16.533766299980925,16.533766299980925,16.533766299980925,16.8196516999742,None,16.83379539998714,16.83379539998714,16.83379539998714,16.83379539998714,16.533766299980925,16.533766299980925,16.533766299980925,16.533766299980925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_12,28,28,0,2.2,-2.2,-2.2,2.2,3.89999999999998,-3.89999999999998,3.89999999999998,-3.89999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,16.83379539998714,,,,16.820038599980762,16.83379539998714,16.83379539998714,16.83379539998714,16.83379539998714,17.119772499980172,None,17.120048299984774,17.13391349997255,17.13391349997255,17.13391349997255,17.13391349997255,17.419718599994667,None,17.433928699989337,17.433928699989337,17.433928699989337,17.433928699989337,17.13391349997255,17.13391349997255,17.13391349997255,17.13391349997255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_12,29,29,0,2.2,-2.2,-2.2,2.2,3.99999999999998,-3.99999999999998,3.99999999999998,-3.99999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,17.433928699989337,,,,17.42010119999759,17.433928699989337,17.433928699989337,17.433928699989337,17.433928699989337,17.71972629998345,None,17.72000129998196,17.733837599982508,17.733837599982508,17.733837599982508,17.733837599982508,18.019768999976804,None,18.033770699985325,18.033770699985325,18.033770699985325,18.033770699985325,17.733837599982508,17.733837599982508,17.733837599982508,17.733837599982508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_12,30,30,0,2.2,-2.2,-2.2,2.2,4.09999999999998,-4.09999999999998,4.09999999999998,-4.09999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,18.033770699985325,,,,18.020150500000454,18.033770699985325,18.033770699985325,18.033770699985325,18.033770699985325,18.319639999972424,None,18.319913499988616,18.333802399982233,18.333802399982233,18.333802399982233,18.333802399982233,18.619720099988626,None,18.63386069997796,18.63386069997796,18.63386069997796,18.63386069997796,18.333802399982233,18.333802399982233,18.333802399982233,18.333802399982233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_12,31,31,0,2.2,-2.2,-2.2,2.2,4.19999999999998,-4.19999999999998,4.19999999999998,-4.19999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,18.63386069997796,,,,18.620102999993833,18.63386069997796,18.63386069997796,18.63386069997796,18.63386069997796,18.919496899994556,None,18.919761400000425,18.93385309999576,18.93385309999576,18.93385309999576,18.93385309999576,19.219697099993937,None,19.233736499998486,19.233736499998486,19.233736499998486,19.233736499998486,18.93385309999576,18.93385309999576,18.93385309999576,18.93385309999576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_12,32,32,0,2.2,-2.2,-2.2,2.2,4.29999999999998,-4.29999999999998,4.29999999999998,-4.29999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,19.233736499998486,,,,19.220080999977654,19.233736499998486,19.233736499998486,19.233736499998486,19.233736499998486,19.519719899981283,None,19.519996599992737,19.5338193999778,19.5338193999778,19.5338193999778,19.5338193999778,19.819602899980964,None,19.833855099976063,19.833855099976063,19.833855099976063,19.833855099976063,19.5338193999778,19.5338193999778,19.5338193999778,19.5338193999778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_12,33,33,0,2.2,-2.2,-2.2,2.2,4.39999999999998,-4.39999999999998,4.39999999999998,-4.39999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,19.833855099976063,,,,19.81998569998541,19.833855099976063,19.833855099976063,19.833855099976063,19.833855099976063,20.11982939997688,None,20.12010349999764,20.133897499996237,20.133897499996237,20.133897499996237,20.133897499996237,20.419729099987308,None,20.43389999997453,20.43389999997453,20.43389999997453,20.43389999997453,20.133897499996237,20.133897499996237,20.133897499996237,20.133897499996237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_12,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.424697999987984,20.43389999997453,22.050009499973385,21.919667899986962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,0,0,0,1.1,-1.1,1.1,-1.1,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,22.050009499973385,,21.9197893999808,21.920092599990312,22.03902639998705,22.050009499973385,22.050009499973385,22.050009499973385,22.050009499973385,22.236041999974987,,22.236300999997184,22.250336599972798,22.250336599972798,22.250336599972798,22.250336599972798,22.524499399994966,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,1,1,0,1.2,-1.2,1.2,-1.2,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,22.535144900000887,,,,22.5254301999812,22.535144900000887,22.535144900000887,22.535144900000887,22.535144900000887,22.824156999995466,,22.824797499983106,22.835186599986628,22.835186599986628,22.835186599986628,22.835186599986628,23.136047899984987,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,2,2,0,1.3,-1.3,1.3,-1.3,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,23.150284999981523,,,,23.136422199982917,23.150284999981523,23.150284999981523,23.150284999981523,23.150284999981523,23.436028500000248,,23.436289999983273,23.45036089999485,23.45036089999485,23.45036089999485,23.45036089999485,23.736027799983276,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,3,3,0,1.4,-1.4,1.4,-1.4,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,23.750423599994974,,,,23.736401499976637,23.750423599994974,23.750423599994974,23.750423599994974,23.750423599994974,24.035952699981863,,24.036217299988493,24.050514199974714,24.050514199974714,24.050514199974714,24.050514199974714,24.33578709998983,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,4,4,0,1.5,-1.5,1.5,-1.5,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,24.350554199976614,,,,24.33616379997693,24.350554199976614,24.350554199976614,24.350554199976614,24.350554199976614,24.63601469999412,,24.636281199986115,24.65037679998204,24.65037679998204,24.65037679998204,24.65037679998204,24.936029099975713,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,5,5,0,1.6,-1.6,1.6,-1.6,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,24.95031299997936,,,,24.936404099978972,24.95031299997936,24.95031299997936,24.95031299997936,24.95031299997936,25.23597759997938,,25.236240499973064,25.25033079998684,25.25033079998684,25.25033079998684,25.25033079998684,25.5360190999927,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,6,6,0,1.7,-1.7,1.7,-1.7,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,25.55035389997647,,,,25.536396199982846,25.55035389997647,25.55035389997647,25.55035389997647,25.55035389997647,25.836016599991126,,25.836279199982528,25.85020839999197,25.85020839999197,25.85020839999197,25.85020839999197,26.136009399982868,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,7,7,0,1.8,-1.8,1.8,-1.8,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,26.15031289999024,,,,26.13638379998156,26.15031289999024,26.15031289999024,26.15031289999024,26.15031289999024,26.43588069998077,,26.43614509998588,26.450359199981904,26.450359199981904,26.450359199981904,26.450359199981904,26.735943899984704,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,8,8,0,1.9,-1.9,1.9,-1.9,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,26.75054569999338,,,,26.736315799993463,26.75054569999338,26.75054569999338,26.75054569999338,26.75054569999338,27.039565999992192,,27.040132299996912,27.05152989999624,27.05152989999624,27.05152989999624,27.05152989999624,27.323334699991392,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,9,9,0,2,-2,2,-2,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,27.334821799973724,,,,27.324142199999187,27.334821799973724,27.334821799973724,27.334821799973724,27.334821799973724,27.623009699978866,,27.623573699995177,27.63483749999432,27.63483749999432,27.63483749999432,27.63483749999432,27.923007499979576,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,10,10,0,2.1,-2.1,2.1,-2.1,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,27.93489029997727,,,,27.923813699977472,27.93489029997727,27.93489029997727,27.93489029997727,27.93489029997727,28.23579159998917,,28.236055799992755,28.25047029997222,28.25047029997222,28.25047029997222,28.25047029997222,28.535988999996334,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,11,11,0,2.2,-2.2,2.2,-2.2,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,28.550381599983666,,,,28.536362899991218,28.550381599983666,28.550381599983666,28.550381599983666,28.550381599983666,28.835805199982133,,28.836068499978865,28.85038199997507,28.85038199997507,28.85038199997507,28.85038199997507,29.136244199995417,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,12,12,0,2.3,-2.3,2.3,-2.3,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,29.150434999988647,,,,29.136623300000792,29.150434999988647,29.150434999988647,29.150434999988647,29.150434999988647,29.435920199990505,,29.43618379998952,29.450511399976676,29.450511399976676,29.450511399976676,29.450511399976676,29.72476509999251,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,13,13,0,2.4,-2.4,2.4,-2.4,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,29.735368099994957,,,,29.72575969999889,29.735368099994957,29.735368099994957,29.735368099994957,29.735368099994957,30.024782399996184,,30.025495099980617,30.03533559999778,30.03533559999778,30.03533559999778,30.03533559999778,30.3249066999997,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
Estimulo_10,14,14,0,2.5,-2.5,2.5,-2.5,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,30.33539729999029,,,,30.325922299991362,30.33539729999029,30.33539729999029,30.33539729999029,30.33539729999029,30.624833699985174,,30.62554249999812,30.635331400000723,30.635331400000723,30.635331400000723,30.635331400000723,30.924643099977402,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996964,001,2025-03-24_13h31.12.888,Estimulo_ICE,2024.2.4,61.84930664363458,2025-03-24 13h32.23.590689 -0300,
